smiles,TotalEnergy
O=C1CC(C(=O)N2CCOC[C@]3(CN(C(=O)CN4C(=O)CNC4=O)CCO3)C2)=NN1,-112.3373
NC(=O)CC[C@H](N)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1ccc(C(N)=O)cc1)C2,-116.0975
CC=1C=C(NC(=O)CN(C)C2=CC=C(F)C(Cl)=C2)N(N1)C3CCS(=O)(=O)C3,-108.588
CC(C)(C)OC(=O)N1C[C@@H](O)[C@H](C(=O)N2CCCC23CN(C(=O)[C@@H](N)CN)C3)C1,-93.0366
COC=1C=CC=CC1C2=CSC(=N2)C3CCN(CC3)C(=O)C4=CN=CN4,-93.2461
NC(=O)[C@@H]1CN(S(=O)(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)CCO1,-107.715
C[C@H](C(=O)N1CC[C@@]2(CN(C(=O)CNCP(=O)(O)O)CCO2)C1)n1ccnn1,-124.882
C[C@@H](NC(=O)C(=O)NC[C@@H](C)S(N)(=O)=O)c1cccc(S(=O)(=O)N(C)C)c1,-105.748
C[C@@H](C(=O)N1CCOC[C@]2(CN(C(=O)c3ccc[n+]([O-])c3)CCO2)C1)n1cnnn1,-129.7876
CN(C)C1CCN(CCNC(=O)CCn2cnc3c2c(=O)n(C)c(=O)n3C)CC1,-102.2815
CC=1N=CC=CC1CNC(C)C=2C=CC(=CC2)N3C=NC=N3,-112.3498
CC(C)N1CCN(C(=O)C(=O)Nc2cccn(CCS(C)(=O)=O)c2=O)CC1=O,-91.8934
O=C1CN(CC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CCc2cn[nH]c2)C(=O)N1,-128.8025
COC(C)(C)C(=O)N1CCOC[C@@]2(CN(C(=O)CN3CC(=O)NC3=O)CCO2)C1,-111.4335
Cn1cccc1C(=O)C(=O)N1CCO[C@]2(COCCN(C(=O)COCCO)C2)C1,-105.4051
Cc1nc(C(=O)N[C@@H]2[C@H]3COC[C@@H]2CN(C(=O)CC[C@H](N)C(N)=O)C3)c(=O)[nH]c1C,-108.2345
O=C(c1cnn2c1CCC2)N1CCO[C@]2(CCN(C(=O)[C@H](O)N3CCOCC3)C2)C1,-102.1837
Cc1nccnc1C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CC[C@@H](N)C(N)=O)C[C@@H]21,-104.5429
O=C(CN(CCO)CCO)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)C1CC(F)(F)C1)C2,-94.1404
CN1CCC=2NC=3C=CC(=CC3C2C1)C(=O)NC4CCC5=CC=CC=C5NC4=O,-102.9949
N=C(N)NCC(=O)N1CC[C@H]2OCCC[C@@]2(CNC(=O)CCN2CCOC2=O)C1,-90.9286
CS(C)(=O)=NS(=O)(=O)N1CCN(C(=O)Cn2nc3ccccn3c2=O)CC1,-106.5472
CSCC[C@H](O)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)[C@@H](N)CCC(N)=O,-87.5976
O=C(NCC=1C=CC=C2OCOC12)N3CCCC4(CC=CCC4)C3,-104.3939
NS(=O)(=O)NC[C@@H]1CCCN(C(=O)C/N=C2/NS(=O)(=O)c3ccccc32)C1,-136.6966
O=C1CCCN1CC(=O)N1CCOC[C@]2(C1)CN(C(=O)c1cc(O)n[nH]1)CCO2,-104.3091
CC1=NOC(CS(=O)(=O)CC2=CC=CC(C)=C2)=N1,-83.2584
C[C@H](C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CCn1cncn1)C2)N1CCN(C)CC1,-116.5929
CCN(CC)C(=O)C=1C=CC=C(C1)NC(=O)C=2C=CC(C)=CC2C,-88.7415
CC1OC=2C=CC=CC2N(CC(=O)NCC=3N=CC=CN3)C1=O,-121.1659
O=C(CN1CCCNC1=O)N2CCCC(C2)NC(=O)C=3C=CC4=CC=CC=C4C3,-124.88
CN1CCC[C@@H]1C(=O)N1CCN(C(=O)C(=O)NCCNC(=O)c2cccnc2)CC1,-104.2365
NC(=O)CC[C@H](N)C(=O)N1CCOC[C@]2(CN(C(=O)CN3CCCC3)CCO2)C1,-116.3344
Cc1n[nH]c(C)c1CC(=O)N1CCO[C@]2(CCN(C(=O)CN(CCO)CCO)C2)C1,-103.9001
Cn1ccnc1C(=O)N1CCOC[C@]2(CN(C(=O)CN3C(=O)CNC3=O)CCO2)C1,-114.7913
CC1=CC=CC(=O)N1CC(C)(O)C(=O)N2CCC(CC(F)(F)F)CC2,-90.2415
CN1C(=O)C[C@H](C(=O)N[C@@H]2CC(=O)N(CCN3CCOCC3)C2)[C@H]1c1ccnn1C,-123.3124
CCC=1C=NC=C(C1)C2=NC(=NO2)C=3C=CN=C(C3)N4CCCC4,-93.7323
CC[C@@H](NC(N)=O)C(=O)N1CCO[C@@]2(CCN(C(=O)CN3C(=O)C=CC3=O)C2)C1,-128.3085
CN(C)S(=O)(=O)c1ccc(NC(=O)Cn2c(=O)c3c(ncn3C)n(C)c2=O)nc1,-107.5321
CC1(C)CNC(=O)C1NCC2=CC=CC(C#N)=C2,-96.891
C[C@@H](C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1ncn(C)n1)N1CCN(C)CC1,-109.8211
Cn1nncc1C(=O)N1CCO[C@@]2(COCCN(C(=O)CCN3CCOCC3)C2)C1,-122.1031
CC[S@](=O)CCC(=O)N1CCO[C@@]2(COCCN(C(=O)C(=O)N(C)C)C2)C1,-109.3453
Nc1n[nH]c(CCC(=O)N2C[C@@H]3COC[C@H](C2)[C@@H]3NC(=O)CN2CCCC2=O)n1,-112.4511
COCCOCC(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H](C)CS(C)(=O)=O)C2,-106.2961
