,SMILES
3926,O=C(CN1C(=O)C=NC=2C=CC=CC21)NCC(F)(F)F
3927,CC=1C=C(C(=O)NCC2CC2)C=3C=CC(F)=CC3N1
3928,CCN(CC=1C=CC(OC)=C(F)C1)C(=O)CN2C(=O)C=NC=3C=CC=CC32
3929,O=C(CCC1=NC2=CC=CC=C2C(=O)N1)N3CCCN(CC4CCCO4)CC3
3930,O=C(COC1CCCC1)N2CCC(CC2)NC=3C=CC=NN3
3931,CC1CCCCN1CCOC2=CC=CC=C2C(=O)N(C)CCC#N
3932,CC1=NN(C(C)=C1C(=O)NCCCC(N)=O)C=2C=CC(F)=CC2
3933,C=CCNC(=O)CNC(C)(C)C=1C=CC=C(C1)C(F)(F)F
3934,O=C(C1=CN=C2C=CC=CN2C1=O)N3CCN(CC=4C=CC(Cl)=CC4)CC3
3935,CCC1CN(CC2=CC=CC(=C2)C(=O)N(C)C)CCN1CCOC
3936,COC=1C=CC=CC1C2=NOC(CS(C)(=O)=O)=N2
3937,CCCCN1C(=NC=2C=C(C=CC21)S(N)(=O)=O)SCC(=O)N(C)C3CCCCC3
3938,CCC1=NN(C)C(CC)=C1S(=O)(=O)N2CCC(C)(C)CC2
3939,O=C(CSC1=NN=C(O1)C2=CNC=3C=CC=CC23)NC4CC4
3940,CNC(=O)NC(=O)CSC1=NC=2C=CC=CC2N1C=3C=CC(C)=CC3
3941,COC(C(=O)NC(C)C1(CCCC1)N2CCOCC2)C=3C=CC=CC3
3942,COC=1C=CC(C)=CC1NC(=O)COC=2C=CC=CC2F
3943,O=C(COC=1C=CC=C2C=CC=CC12)NC=3C=CC(F)=C(F)C3
3944,COC=1C=CC(=CC1)OCC(=O)NC=2C=C(C)C=CC2OC
3945,CCN1C(=NN=C1C=2C=CC=CC2OC)SCC(=O)NC(=O)NC3CCCC3
3946,COC=1C=CC=C(C1)C2=NN=C(SCCOC=3C=CC=CC3)N2C
3947,CCN1C(=O)C(=O)N(CC(=O)N(C=2C=CC=CC2)C3CCCCC3)C1=O
3948,COC(=O)NC(CC(C)C)C(=O)NC(C)CC=1C=CC(F)=CC1
3949,CC(C)C=1C=CC(=CC1)CS(=O)(=O)CC(=O)N2CCCCC2
3950,CCOC(=O)C1CCCN(C1)C(C)C(=O)N2CCCC(C2)C(N)=O
3951,CC1=C(N=NN1CC=2C=CC=CC2F)NC(=O)[C@H]3CCCC(=O)N3
3952,CC=1C=C(CN2CCN(CC2)C(=O)C=3N=CC=C4C=CC=CC34)ON1
3953,COC=1C=CC(=CC1OC(F)F)C(=O)N2CCN(CC2)C3CCCC3
3954,COC(=O)CSC1=NN=C2C=C(C)C=3C=CC=CC3N12
3955,COC=1C=CC(=CC1)C2=NN=C(SCCC#N)N2C3CCCCC3
3956,CN(CC=1C=CC(F)=C(F)C1)C(=O)C2CCCCN2S(=O)(=O)C3=CC=CS3
3957,CC(C(=O)N1CCC(CC=2C=CC=CC2)CC1)N3CCC(O)CC3
3958,CCCOC=1C=CC(=CC1)CNC2=C(C#N)C(=O)N(C)C(=O)N2C
3959,CCCNC(=O)C(C)NS(=O)(=O)CC=1C=CC=CC1Cl
3960,O=C(NCC=1C=CC=NC1)NC=2C=CC=NC2N3CCCC3
3961,O=C(NC=1C=CC(=NC1)N2C=NC=N2)C3CCCC(C3)C(F)(F)F
3962,CC=1SC=2N=C(N=C(C2C1C)N(CC(N)=O)CC(C)C)C=3C=NC=CC3
3963,O=C(NCC=1C=CC=NC1OCC(F)(F)F)C2CCC(=O)NC2
3964,CC=1SC=2N=CN(CC(=O)NC=3C=CC=CC3F)C(=O)C2C1C=4C=CC=CC4
3965,CCN(CC)C(=O)CSC1=NN=C(N1)C=2C=C(Cl)C=CC2OC
3966,CN(C)S(=O)(=O)C1=CC=CC(=C1)C(=O)N(C)CC2=CC=C(Cl)S2
3967,O=C(COC=1C=CC(=CC1)N2C=NN=N2)N3CCCCC3
3968,CCN(CC)C(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1
3969,N#CCCCOC=1C=CC=NC1NC(=O)COC2=CC=C(F)C=C2F
3970,CCC(CC)NC(=O)CN1C(=NC=2C=CC=CC21)NCC=3C=CC=CC3
3971,CC1CCN(CC1)C(=O)CN2C(=NC=3C=CC=CC32)NCC=4C=CC=CC4
3972,COC=1C=CC=CC1N(CC(=O)NCC2=CC=CS2)S(=O)(=O)C=3C=CC(Cl)=CC3
3973,CN1C=CC(=CC1=O)C(=O)N(CCC=2C=CC=CC2)CC=3C=CN=CC3
3974,COC=1C=CC(=CC1)CCNC(=O)C(C)N2CCN(CC2)C(C)=O
3975,CC1CCC(CN1C(=O)CC=2C=NN(C2)C=3C=CC=CC3)C(N)=O
3976,CCC=1N=NSC1C(=O)NCC=2C=CC=NC2OC(C)C
3977,CN1C=C(C=N1)C2(C)CN(CCO2)C=3N=CC=CC3C#N
3978,CC=1C=CC(=CC1)CNC(=O)NCC2=CC=CO2
3979,CCCNC(=O)C=1C=CC=2C(=O)N(CC=3C=CN=CC3)C(=O)C2C1
3980,O=C(NCC=1C=CC(F)=CC1)C=2C=CC=3C=CC=CC3N2
3981,COC=1C=CC(OC)=C(C1)C2CCCN2C(=O)NCC3=CC=CS3
3982,CC(C)N1CCCC(CNC(=O)NC(C)C=2C=CC=NC2)C1
3983,CC=CC=1C=CC(OCC2=CSC(=N2)C=3C=NN(C)C3)=C(C1)OC
3984,O=C(C1COCC(=O)N1CC=2C=CC=CC2)N3CCN4CCCC4C3
3985,CC1=CC=CC(C)=C1NC(=O)CN(C)C(=O)C=2C=CC(F)=CC2Cl
3986,O=C(C=1C=CC=CC1)N2CCN(CC2)C(=O)C=3C=CC(F)=CC3Cl
3987,CN(CCN1CCOCC1)C(=O)CC2CCCCNC2=O
3988,CC=1C=CC(O)=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)NC(C)C
3989,O=C(NCCN1CCOCC1)N2CCCC2CC3=CC=CC(F)=C3
3990,CN1C=CN=C1C2CCN(C2)C(=O)C=3C=NN4CCCCC34
3991,CC(C)(C)C1=NC(=CS1)CN2CCN(CC2)C(=O)CC3CC3
3992,O=C(NCC=1C=C(Cl)C=2OCCCOC2C1)C(=O)NC3CCCC3
3993,CN1C(=O)C=2C=CC(=CC2C1=O)NC(=O)CC3CC4CCC3C4
3994,O=C(NCC=1C=CC=2OCOC2C1)C=3C=CC=4C=CC=CC4C3
3995,CC=1C=CC(=CC1C)C(=O)NCC=2C=CC=3OCOC3C2
3996,CC1=C(OC=2C1=CC=C3C=CC=CC23)C(=O)NCC4CCCO4
3997,CC=1C=CC(=CC1C)S(=O)(=O)N2CCC(CC2)C(=O)N3CCCC3
3998,O=C(CSC=1C=CC=CC1C(=O)NC=2C=CC=CC2)N3CCCC3
3999,COC=1C=CC=C(C1)NC(=O)C=2C=CC(=CC2)S(C)(=O)=O
4000,O=C(NC=1C=CC=CC1C(=O)NCCC=2C=CC=CC2)C3=CC=CC=C3C(F)(F)F
4001,CN(C(=O)C1=NC=CN2C=CN=C12)C3CCCCCCC3
4002,CC(C)(C)OC(=O)NC1CCCN(C1)C(=O)NCC(=O)N2CCCC2
4003,CCN(CC=1C=CC=2OCCOC2C1)C(=O)C=3C=CC=4C=CC=CC4N3
4004,O=C(NCCCN1CCCC1=O)C=2C=CC=C(C2)S(=O)(=O)N3CCCCC3
4005,COC=1C=CC(=CC1)C(=O)NC=2C=CC(=CN2)N3CCN(C)CC3
4006,CCN(C(=O)C=1C=CC=C(C1)S(=O)(=O)N2CCOCC2)C3=NC=4C(C)=CC=CC4S3
4007,CN(C)S(=O)(=O)C1=CC=C(C(=C1)C(=O)N2CCCC3CCCCC32)N4CCCC4
4008,CCC1CN(CC1N2CCOCC2)C(=O)COCC3CCCO3
4009,C=1C=CC=2OC(COC2C1)C3=NN=C(O3)SCC4CCCO4
4010,CC1=C(OC=2C(Cl)=CC=CC12)C(=O)NCCC3=CC=CO3
4011,CCS(=O)(=O)N1CCC(CC1)NC(=O)C=2SC=CC2C3CC3
4012,CN(CC1=NC=2C=CC=CC2C(=O)N1)C(=O)C=3C=NC=C(Br)C3
4013,O=C(NC=1C=C(Cl)C=CC1OC=2C=CC(Cl)=CC2)C=3C=NC=CN3
4014,CC(=O)N1CCC(CC1)C(=O)NC=2C=CC(=CC2)S(=O)(=O)N3CCCC3
4015,CN(C)S(=O)(=O)C=1C=CC(Cl)=C(C1)C(=O)NCC2CCCCC2
4016,CCN1CC(CC1=O)C(=O)N2CCCC2C=3C=CSC3
4017,CCN(CC(=O)NCC1=CC=CS1)C(=O)C=2C=CC=C(Cl)C2
4018,CC1CN(CC(C)O1)S(=O)(=O)C=2C=CC(=CC2)C(=O)N3CCC4=CC=CC=C43
4019,O=C(NCCN1C=CN=C1)C2=CC(Cl)=C3OCOC3=C2
4020,CC1CC(C)CN(C1)S(=O)(=O)C=2C=CC=C(C2)C(=O)OCC=3C=CC=NC3
4021,CC(C)OC=1C=CC(=CN1)C(=O)NCC2=NN=C3CCCN23
4022,CC(CN1C=CC=N1)NC2=NN3C=C(N=C3S2)C(C)(C)C
4023,COC=1C=CC(=CC1)C2=CSC=3N=CN=C(C23)N4CCN(CC4)C(C)=O
4024,ClC=1C=CC=C(C1)N2CCN(CC2)C=3N=CN=C4SC=CC34
4025,O=C(NC1CCN(CC1)C=2N=CN=C3SC=CC23)C=4C=CN=CC4
4026,CN(C)C1(CNC(=O)C2=CC=CC(C#N)=C2)CCCCC1
4027,CCOC=1C=CC(=CC1OC)C(=O)NC=2C=CC=NC2
4028,Cl.CCOC=1C=CC=C(C1)CN(CC2=NC=CN2CC)C3CC43CCNCC4
4029,CC1CC1C(=O)NCCC(=O)N2CCCC=3C=C(C=CC32)S(C)(=O)=O
4030,CC=1C=CC(=CC1C(=O)N2CCC=3C=CC=CC32)S(=O)(=O)NCC4=CC=CO4
4031,CC1CN(CC(=O)NCCC=2C=CC=CC2)CCN1C3=NC=CS3
4032,CN(CC=1C=CC=2OCCOC2C1)C(=O)C=3C=CC(Cl)=C(C3)S(=O)(=O)NCC=4C=CC=CC4
4033,COC=1C=CC=C(C(=O)N2CCCC2C3=CC=CS3)C1OC
4034,CC=1C=CC(NC(=O)CNC(=O)CC=2C=CC=CC2)=C(O)C1
4035,Cl.O=C(O)C1CCN(C1)C(=O)CCC2=CC=C(Cl)S2
4036,COC(=O)C(C)(C)NC(=O)C=1SC(=NC1C)C=2N=CC=CN2
4037,CN(CC(=O)NCC1=CC=CO1)S(=O)(=O)C=2C=CC(=CC2)OC(F)(F)F
4038,COC(=O)C=1C=CC(C)=C(C1)NS(=O)(=O)C2=CC=C(Cl)S2
4039,CC1=C(NS(=O)(=O)C=2C(C)=CC(=CC2C)C(C)(C)C)C(=O)N(C=3C=CC=CC3)N1C
4040,CC=1C=CC(=CC1)S(=O)(=O)NC=2C=C(Cl)C=CC2Cl
4041,O=C(CNC(=O)C=1C=CC=2CCCC2C1)NCC=3C=CC=CC3CN4CCCCC4
4042,COC(=O)C=1C=CC(C)=C(C1)NC(=O)CN2C(=O)C(C)OC=3C=CC=CC32
4043,N#CC1=C(NC(=O)CN2CCN(CC2)C=3C=CC=CC3F)SC=4CCCCC14
4044,CN1CCN(CC(=O)NC=2SC=3CCCCCC3C2C#N)CC1
4045,CC1CCN(CC(=O)NC=2C=CC(=CC2)C(N)=O)CC1
4046,O=C(NCC1=NC(=NO1)C2CC2)C3(CCCCC3)C=4C=CC(Br)=CC4
4047,COC(=O)C1CCN(CC1)C(=O)CN2CCCC=3C=C(C)C=CC32
4048,O=C(CN1CCN(CC1)S(=O)(=O)C=2C(Cl)=CC=CC2Cl)N3CCC=4C=CC=CC4C3
4049,CCCNC(=O)CNC=1C=C(C=CC1C)C(=O)NC=2C=CC=CC2
4050,CCNC(=O)C=1C=CC(C)=C(C1)NCC(=O)NC2=CC(F)=CC=C2F
4051,FC=1C=CC=CC1CNCC=2C=CC(=C(F)C2)N3C=NC=N3
4052,FC=1C=CC(=CC1)C2=NNC=C2CNCC=3C=CC=CC3F
4053,COCC1(O)CCN(CC1)C(=O)CN2C=NC=3SC=CC3C2=O
4054,CC(C)C1=NN(C)C(=C1CNCC2=CC=NN2C)N(C)C
4055,CC1=CC(=C(C)O1)C(C)NCC=2C(C)=NN(C)C2N3CCOCC3
4056,O=C(CNC(=O)NC1CC1)NC(C=2C=CC=CC2)C3=CC=CC(F)=C3
4057,CC1=NC(C)=C(CCNC(=O)NC2CC(=O)N(C2)C(C)(C)C)S1
4058,CC1CCCCN1S(=O)(=O)C=2C=CC=C(C2)C(=O)NC=3C=CC=4NN=CC4C3
4059,COC(=O)C1(CCCCC1)NC(=O)CC=2C=CSC2
4060,CC(C)C(CNC(=O)CC=1C=CC(=CC1)OC(F)(F)F)N2CCOCC2
4061,CC=1C=C(NC(=O)CN2CCN(CC2)C3CCCC3)ON1
4062,CCCC(NC(C)=O)C(=O)NC=1C=CC=C(C1)C2=CC=NN2
4063,COC(=O)C=1C(C)=NSC1NC(=O)N2CCC(CC=3C=CC=C(F)C3)CC2
4064,COC=1C=C(C=C(C1)OC)NC(=O)CCC2=NC(=NO2)C3=CC=CS3
4065,CC1CC(=O)NCCN1CC=2C=CC(=CC2)OCC3=NC=CN3C
4066,CC1=NN(CC(=O)NC2=CC=CN=C2)C(C)=C1Cl
4067,CC=1C=C(C)N(N1)C=2C=CC(=CN2)CNC(=O)C3=CN(C)C=N3
4068,CCS(=O)(=O)C=1C=CC=CC1N(C)CCN2CCCC2=O
4069,CC(CNS(=O)(=O)C1=CC=CN=C1)N2CCOCC2
4070,O=C(CN1C=CC=CC1=O)N2CCN(CC2)C=3C=CC(F)=CC3
4071,CCN(CC(=O)NC=1C=C(C)ON1)CC2=CC=C(Cl)S2
4072,CC1=NOC(C)=C1S(=O)(=O)N2CCN(CC3=CC=C(Cl)S3)CC2
4073,CC=1C=C(C(=O)N(C)CC2=CC=CC(O)=C2)C=3C=CC(F)=CC3N1
4074,CC1=NOC(=N1)C(C)N2CCCN(CC=3C=CC(C#N)=CC3)CC2
4075,O=C(CCCNC(=O)C1CC1)N2CCCC2C3CCCC3
4076,CC(=O)N1CCCC1C(=O)NCC=2C(=O)NC(C)=CC2C
4077,O=C(O)C=1C=CC(=CN1)C(=O)NCC2(CCOCC2)C=3C=CC(Cl)=CC3
4078,CC1=CC=C(O1)C(C)NC(=O)NC2CC(=O)N(C2)C3CC3C
4079,CC=1NC(=O)C(C#N)=C(C)C1CCC(=O)NCC2=CC=CC=C2CN(C)C
4080,CC(C)N(CCNS(=O)(=O)C=1C(Cl)=CC=CC1Cl)C(C)C
4081,O=C(CC1OCCC=2SC=CC21)N3CCCC(C3)N4C=CC=N4
4082,O=C(CSC1=NC=2SC=3CCCC3C2C(=O)N1)NCCO
4083,O=C(COC(=O)[C@@H]1CC(O)CN1S(=O)(=O)C=2C=CC(Cl)=CC2)NC3CCCCCC3
4084,CC(C)[C@H](NC(=O)C1=CC=CO1)C(=O)NC=2C=CC(=CC2)OC(F)F
4085,CC=1C=CC(=CC1)S(=O)(=O)N(CC(=O)O)C2CCCCCC2
4086,COC=1C=CC(=CC1)OCCNC(=O)C=2OC=3C=CC=CC3C2C
4087,C1=C(CSC2=NN=C(NC3CC3)S2)N=C4C=CC=CN14
4088,O=C1CC(CN1C2CCCC2)C3=NC(=NO3)C4=CC5=CC=CC=C5O4
4089,O=C1C(CCCN1C=2C=CC=CC2F)NCC3=NN=C4CCCCN34
4090,CC(C)CC1(CNC(=O)CCC2=CSC=N2)CCC1
4091,CCN(CC1=NN=C(C)O1)C2CN(C[C@H]2O)C(=O)C3=CC=CN3C4CC4
4092,CC1=CSC(=N1)SCC2=C(OC=3C=CC=CC23)C(=O)NCC=4C=CC=CN4
4093,CC(NC(=O)CCC=1C=CC(=CC1)S(N)(=O)=O)C=2C=CC=CC2F
4094,CC1=NOC(C)=C1CC(=O)NC(C)C=2C=CC=CN2
4095,CC1=NC(C)=C(CC(=O)NCC=2C=CC(=CC2)C(=O)N3CCN(C)CC3)C(=O)N1
4096,CCNS(=O)(=O)C=1C=CC(C)=C(C1)C(=O)NC=2N=CC=CC2C
4097,COC=1C=CC(=CC1NS(=O)(=O)C=2C=C(C=C(C)C2C)C(=O)O)NC(C)=O
4098,NC(CNC(=O)C1=CC=C(N=C1)N2C=CC=N2)C3CC3
4099,O=C(CN1CCOCC1)N2CCN(CC2)C=3C=CC=CC3
4100,CCOC=1C=CC(=CC1OC)CN(C)C(=O)C2=CN=C(SC)N2C=3C=CC=CC3
4101,COC=1C=CC=CC1C(C)CC(=O)N2CCN(CC2)C3=NC=CS3
4102,O=C(C1=CNC2=CC=CC(Br)=C12)N3CCCC3C4CC4
4103,CCN(CC(=O)NC(C)C(C=1C=CC=CC1)C=2C=CC=CC2)C3CC3
4104,CS(=O)(=O)C=1C=CC(=CC1)C(=O)N2CCCC=3C=C(F)C=CC32
4105,O=C(C=1C=NC=CN1)N2CCCC=3C=C(F)C(F)=CC32
4106,CC=1C=CC=C(C1)C2CC2C(=O)N3CCCC(C3)N4C=CN=C4
4107,CNC(=O)C(CC=1C=CC=CC1)NC[C@@H]2CCO[C@H]2C3=CC=NN3C
4108,O=C(CN1CCNC(=O)CC1)NC=2C=CC(=CC2)C(F)(F)F
4109,CC(NC=1C=CC=2NC(=O)CCCC2C1)C(=O)N3CCCC=4C=CC=CC43
4110,COC=1C=CC=CC1NC(=O)C(C)N2C(=O)CC3(CCCC3)C2=O
4111,CNC(=O)CNC(=O)CCC1=CC=C2C=CC=CC2=N1
4112,COC1=CC(=CC(=C1)OC)NC(=O)C2=CC=CNC2=O
4113,CCC(C)C(=O)NCC(=O)N1CCC(CC1)C(=O)N2CCCCC2
4114,CC1=NC(=CS1)C(=O)N2CCC(CC2)C3=NN=C4CCCN34
4115,COC=1C=C(C=C(Cl)C1OCC(N)=O)CN2C[C@@H](C[C@H]2CO)OC
4116,CC(C)C1=NN=C(NC(=O)C2=CC=C3OCCOC3=C2)S1
4117,CN(CCN1CCOCC1)C2=NN=C(S2)C(C)(C)C
4118,CCOC(=O)N1CCN(CC1)C(=O)COC2=CC=C(C#N)C=C2Cl
4119,CC1=C(C=NN1C(C)(C)C)C(=O)N2CCN(CC2)C=3N=CC=CN3
4120,O=C(COC=1C=CC(F)=CC1)NC=2C=CC=CC2OC(F)(F)F
4121,CN(C)C=1C=CC(=CN1)C(=O)NC2CCCCCC2
4122,CCC=1N=NSC1C(=O)NCC=2C=CC=3OCCOC3C2
4123,CC=1C=CC=CC1CN(C)C(=O)C2CCCN2S(C)(=O)=O
4124,CC(NC(=O)C1=CC=2C=CC=CC2OC1)C=3C=CC=CC3
4125,CC=1C=CC=C(C1)C2=NN=C(SC(C)C(N)=O)N2CC3=CC=CO3
4126,O=C1C=C(CSC2=NC(=NN2)C=3C=CC=CC3)OC=C1O
4127,CCOC=1C=CC=CC1CN2C[C@H](F)C[C@H]2C(=O)N3CCOCC3
4128,CC1=NN(C(C)=C1NC(=O)C=2C=CSC2)C=3C=CC=CC3
4129,CC(C)C(NC(=O)C1CCCN(C1)C(=O)C2CC2)C=3C=CC=CC3
4130,CO[C@H]1C[C@@H](CO)N(CC(=O)NCC=2C=CC(C#N)=CC2)C1
4131,COCCN1N=C(C=CC1=O)C(=O)N2CCC=3C=CC=CC32
4132,O=C(CN1CCN(CC1)C(=O)C=2C=CC=C(C2)OC=3C=CC=CC3)N4CCCC4
4133,COC=1C=CC(C)=CC1C(C)NC(=O)COC=2C=CC=C(C2)N3CCCC3=O
4134,CC(C)C=1C=CC(=CC1)NC(=O)CC2CCS(=O)(=O)C2
4135,CC1=CC(C)=NN1C(C)CC(=O)NC=2C=CC(F)=CC2
4136,CC1=CN=C(NC(=O)CNC(=O)C=2C=CC(C)=CC2)S1
4137,CCCC=1C=C(SC1C)C(=O)N2CCN(CC(=O)NC3CC3)CC2
4138,O=C(CCN1C(=O)OC=2C=C(Cl)C=CC21)NC=3C=CC=4OCCOC4C3
4139,COC=1C=CC=C(C1)C2=NN(C=C2C(=O)NC=3C=CN=CC3)C=4C=CC(C)=CC4
4140,O=C(C=1C=NC(=C(Cl)C1)N2CCN(CC2)C(=O)N3CCCCC3)N4CCCCC4
4141,CO[C@@H]1C[C@@H](CO)N(C1)C(=O)CCC2=CC=C3OCCOC3=C2
4142,CC1=C(SC=2N=CN=C(NCC(C)O)C12)C=3C=CC=CC3
4143,COC(=O)CC(C)(C)NCC(=O)NC=1C(C)=NN(C1C)C=2C=CC=CC2
4144,CN1N=C(C=C1NC(=O)CCCNC(=O)C2CC2)C3CCC3
4145,CCC(=O)N1CCC(NCC2=CSC(=N2)C3CC3)C(CC)C1
4146,O=C(NC1CC1C=2C(F)=CC=CC2F)C3CCCN(C3)C(=O)C4CC4
4147,CN1C=C(C=N1)[C@H]2CN(C[C@@H]2C(N)=O)C(=O)C=3C=CC=4CCCCC4C3
4148,O=C(CCC1CC=2C=CC=CC2NC1=O)NCC=3C=CC(=CC3)CN4CCOCC4
4149,CC1=NN(CC(=O)N2CCN(C)CC2C=3C=CC=CC3)C(=O)C4=CC=CC=C14
4150,CC(C)(C)N1N=CC2=C1CCCC2NC(=O)C=3C(F)=CC=CC3F
4151,CCC1=NC=C(S1)C(=O)NC2=CC=CC(=C2)COC
4152,CC1SC=2C=CC(=CC2NC1=O)C(=O)NCC3=NN=C4CCCN34
4153,CC(NC(=O)COC=1C=CC(F)=CC1)C2=NN=C3CCCCCN23
4154,CN(CC1=NN=C2CCCN12)C(=O)CC3C=CCC3
4155,COC=1N=CC=CC1C(=O)NCCN2CCCC(C)C2
4156,CCN(CC)CC1CCN(CC1)C(=O)CN2C=NN=N2
4157,CNC(=O)NC(=O)CSC=1C=CC(=CN1)S(=O)(=O)N(C)C2CCCCC2
4158,O=C(C1=CNN=C1C=2C=CC=CC2F)N3CCN4C(=O)CCC4C3
4159,Cl.CCOC=1C=CC(=CC1OC)C2=NC(=CS2)CN3CCCC3C(=O)O
4160,COC=1C=CC(=CC1NC(C)=O)S(=O)(=O)NC(C)C(C)C
4161,COC(=O)C(NS(=O)(=O)C=1C=CC=2NC(=O)CCC2C1)C(C)C
4162,O=C(NC1CCN(CC=2C=CC=CC2)C1=O)C3CC4=CC=CC=C4C(=O)O3
4163,CCS(=O)(=O)N1CCC(CC1)C(=O)NCC=2C=CC=CC2OC=3C=CC=CC3
4164,CC1=CC(=C(C)O1)C(C)NC(=O)C2CCN(CC2)C(=O)N3CCCC3
4165,CO[C@H]1C[C@@H](C(=O)NCC=2C=C(Cl)C=CC2C)N(C)C1
4166,CC=1C=C(ON1)C(=O)NC=2C=CC(=CC2)C(F)(F)F
4167,O=C(CSC1=NN=C(O1)C2COC=3C=CC=CC3O2)N4CCNC4=O
4168,CC=1SC2=NC=C(C(=O)N(C)C(C)(C)C=3C=CC=CC3)C(=O)N2C1C
4169,CCNC(=O)CC1CCCCN1C(=O)C2CCN(CC2)C(=O)OCC(C)C
4170,O=C(C(SC1=NN=CN1C=2C=CC=CC2F)C=3C=CC=CC3)N4CCCCC4
4171,CC(C)[C@H](NC(=O)C=1C=CC=CC1Br)C(=O)NC=2C=CC=3OCOC3C2
4172,COCC1(CCC1)NC(=O)C2=CC(C)=C3C=CC=CC3=N2
4173,O=C(CN1CCN(CC1)C=2N=CN=C3SC=C(C=4C=CC(Cl)=CC4)C23)NC5CC5
4174,CC(NC(=O)NCC1(C)CCCCC1O)C=2C=CC(C#N)=CC2
4175,CC(=O)NCC1CCCN(CC2=CN(N=C2C(C)C)C=3C=CC=CC3)C1
4176,CO[C@H]1C[C@@H](CN2CCCC2)N(C1)C3=NC=4C=CC=CC4O3
4177,CO[C@H]1C[C@@H](CN2CCCC2)N(C1)C=3N=CC=CN3
4178,O=C(NC(C=1C=CC=CC1)C=2C=CC=CC2)C3CCN(CC3)C(=O)C4=CC=CO4
4179,CCS(=O)(=O)N1CCC(CC1)C(=O)NC=2C=CC(F)=C(F)C2F
4180,CC1CN(CCN1CC2=CC(=O)N(C)C(=O)N2C)C=3C=CC=CC3
4181,O=C(CN1C=NC=2C(Cl)=CC(Cl)=CC2C1=O)N(CC3=CC=CC=C3F)C4CC4
4182,COC=1C=CC(=CC1)CC(=O)NC(C)C=2C=NN(C)C2C
4183,CC(SC1=NN=C(O1)C2CC2)C(=O)NCC3=CC=CO3
4184,CN1CC(=O)N(CCCC2=NC(=NO2)C=3C=CC=CC3)C1=O
4185,C=1N=CN(N1)C=2C=CC(=CC2)CNC3CCCN(C3)C4=CC=CN=N4
4186,CC=1C=C(C=CC1F)C(=O)N2CCN(CC2)C(=O)N(C)CC=3C=CC=CC3
4187,CC(=O)NC(C(=O)NC1=NN=C(S1)C2CC2)C3CCCC3
4188,C#CCNC(=O)CSC1=NC(CN2CCOCC2)=NC3=CC=CC=C13
4189,CC=1NC(=O)NC(=O)C1CCC(=O)N2CCCCC2C
4190,CC=1C=CC(=CC1)CNC(=O)C2=NN=C(CN3CCOCC3)S2
4191,CC1=NN=C(SCC2=NOC(=N2)C3CC3)N1C=4C=CC=CC4
4192,O=C(NCCC1=CCCCC1)C=2SC=CC2N3C=NN=N3
4193,CCCOC=1C=CC(=CC1)S(=O)(=O)NC(C)C=2C=CC=CN2
4194,O=C(NC1CCN(CC1)C(=O)C=2C=COC2)C3CCN(C3=O)C=4C=CC(F)=C(F)C4
4195,O=C(CN1CCN(CC=2C=CC=CC2Br)CC1)NCC=3C=CC=CC3
4196,CC(C(=O)NC1CC1)N2CCN(CC2)S(C)(=O)=O
4197,CC(C)C(NC(=O)NCC=1C=CC=CC1OC(F)F)C=2C=CC=CN2
4198,CC(C(=O)NC1CCCC1)N2CCN(CC3=NC=4C=C(Cl)C=CC4N3C)CC2
4199,COC(=O)C=1C=CC(C)=C(C1)S(=O)(=O)NCC2CCOC2
4200,COC=1C=CC2=C(C1)CCCN2S(=O)(=O)C=3C=CC4=C(C3)OC(=O)N4C
4201,CN(C)C(=O)N1CCN(CC2=NN=NN2C=3C=CC=CC3)CC1
4202,CCCOC=1C=CC(=CC1)S(=O)(=O)N2CCCCC2C(N)=O
4203,CC=1C=C(CS(=O)(=O)CC(=O)N2C=3C=CC=CC3CCC2C)ON1
4204,CC(C)(C(=O)NC1CCC2=NC=CN2C1)C3=CC(F)=CC(C#N)=C3
4205,CC(C)(CNC(=O)C=1C=CC=C(C1)S(=O)(=O)NC2=CC=CC(Cl)=C2)C=3C=CN=CC3
4206,CC=1C=CC=2C(=O)N(CC(=O)NC3CCCOC=4C=CC(F)=CC43)C(=O)C2C1
4207,CC1CN(CC2=NC=3C4=CC=CC=C4OC3C(=O)N2)CC(C)O1
4208,CC1CCN(CCC(=O)NC=2C=CC(=CC2)N3CCCC3=O)CC1
4209,CC(C)C=1C=CC(=CC1)C(C)N2CCC(CNS(C)(=O)=O)CC2
4210,CCN(CC(=O)NC1=CC=CC=C1C(F)(F)F)CC2=NC=C(O2)C=3C=CC(Cl)=CC3
4211,CC1=NOC(CS(=O)(=O)CC=CC=2C=CC=CC2)=N1
4212,CC=1C=CC(=C(C)C1)S(=O)(=O)CC(=O)N2CCC(CC2)C(N)=O
4213,CC(C1=NC(=NO1)C2=CC=CS2)N(C)CC3=CC=CO3
4214,CC(C)N1N=CC2=CC(=CN=C21)NC(=O)N(CC3CCOC3)C4CC4
4215,CC(=O)N1CCCC1C2CCCN2CC3=NOC=4CCCCC34
4216,CC=1OC(NC(=O)CN2CC(C)OC(C)C2)=C(C#N)C1C
4217,CC1=CC(=O)N2N=C(SC2=N1)N3CCCN(CC3)C(=O)C4=CC=CC=C4Cl
4218,O=C1CCC=2C=C(C=CC2N1)S(=O)(=O)N3CCCC3C=4C=CC=CN4
