SMILES,TotalEnergy
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CS(=O)(=O)CC)CCO2)C1,-117.3896
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CS(C)(=O)=O)CCO2)C1,-105.2205
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)Cn3ccncc3=O)CCO2)C1,-114.7211
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)[C@@H](N)CCC(N)=O)CCO2)C1,-129.5916
C#CCO[C@@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)c3c[nH]c(=O)cn3)CCO2)C1,-116.2379
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CCc3nc(N)n[nH]3)C2)C1,-120.3111
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CN3C(=O)C=CC3=O)C2)C1,-119.4758
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CN3CCN(C)CC3)C2)C1,-98.6358
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CN3CCOC3=O)C2)C1,-96.7194
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CS(=O)(=O)CC)C2)C1,-103.5062
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3ccncc3=O)C2)C1,-111.8274
C#CCO[C@@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)c3cc(O)nc(O)n3)C2)C1,-140.777
C#CCO[C@@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3CCN(C)CC3)C2)C1,-112.804
C#CCO[C@@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3CCNC3=N)C2)C1,-109.4317
C#CCO[C@@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3CCOCC3)C2)C1,-101.72
C#CCO[C@@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)c3c[nH]c(=O)cn3)C2)C1,-116.6456
C#CCO[C@@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)C[C@@H]3NC(=O)NC3=O)[C@H]2C1,-116.634
C#CCO[C@@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)C[C@H]3NC(=O)NC3=O)[C@H]2C1,-122.4562
C#CCO[C@@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)[C@H](O)N3CCOCC3)[C@H]2C1,-122.5704
C#CCO[C@@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CN1CCN(C(C)=O)CC1,-124.4485
C#CCO[C@@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN3C(=O)CNC3=O)C[C@@H]21,-103.5002
C#CCO[C@@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)C[C@H]3NC(=O)NC3=O)C[C@@H]21,-112.4877
C#CCO[C@@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CCN1C(=O)C=CC1=O)C2,-125.498
C#CCO[C@@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)Cn1cc(C)c(O)nc1=O)C2,-127.5878
C#CCO[C@@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H](C)NS(=O)(=O)CC)C2,-105.1895
C#CCO[C@@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@H](C)NS(=O)(=O)CC)C2,-104.339
C#CCO[C@@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)c1cc(=O)n3[nH]nnc3n1)C2,-121.2607
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CCS(C)(=O)=O)CCO2)C1,-110.1298
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CC[C@@H](N)C(N)=O)CCO2)C1,-120.9879
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CN3C(=O)CNC3=O)CCO2)C1,-119.6376
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)CS(=O)(=O)CC)CCO2)C1,-101.6213
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)C[C@@H]3NC(=O)NC3=O)CCO2)C1,-111.8799
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)Cn3ccncc3=O)CCO2)C1,-116.402
C#CCO[C@H](C)C(=O)N1CCOC[C@@]2(CN(C(=O)[C@@H](N)CCC(N)=O)CCO2)C1,-119.7879
C#CCO[C@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CC[C@H](N)C(N)=O)CCO2)C1,-111.643
C#CCO[C@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)CN3C(=O)CNC3=O)CCO2)C1,-110.4086
C#CCO[C@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)C[C@H](NC)C(=O)O)CCO2)C1,-106.7606
C#CCO[C@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)[C@@H](N)CCC(N)=O)CCO2)C1,-118.6586
C#CCO[C@H](C)C(=O)N1CCOC[C@]2(CN(C(=O)c3c[nH]c(=O)cn3)CCO2)C1,-117.9385
C#CCO[C@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CN3C(=O)CNC3=O)C2)C1,-129.232
C#CCO[C@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CNC(=O)N(C)C)C2)C1,-130.4516
C#CCO[C@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)CS(C)(=O)=O)C2)C1,-109.5509
C#CCO[C@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)Cn3ccncc3=O)C2)C1,-116.8668
C#CCO[C@H](C)C(=O)N1CCO[C@@]2(COCCN(C(=O)c3cnc(O)nc3O)C2)C1,-142.1714
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3C(=O)C=CC3=O)C2)C1,-112.1189
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3CCOC3=O)C2)C1,-119.4615
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CN3CCOCC3)C2)C1,-104.7007
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CNC(=O)N(C)C)C2)C1,-113.0829
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)CS(=O)(=O)CC)C2)C1,-101.7625
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)C[C@@H](NC)C(=O)O)C2)C1,-118.3813
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)C[C@H](NC)C(=O)O)C2)C1,-103.5684
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)C[C@H]3NC(=O)NC3=O)C2)C1,-125.6912
C#CCO[C@H](C)C(=O)N1CCO[C@]2(COCCN(C(=O)[C@H](C)n3cnnn3)C2)C1,-128.8773
C#CCO[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN(C)C(=O)C(=O)O)[C@H]2C1,-110.67
C#CCO[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN(CCO)CCO)[C@H]2C1,-110.0663
C#CCO[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN3C(=O)C=CC3=O)[C@H]2C1,-104.4963
C#CCO[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CN3CC(=O)NC3=O)[C@H]2C1,-113.667
C#CCO[C@H](C)C(=O)N1CC[C@H]2CO[C@@H](CNC(=O)CNCP(=O)(O)O)[C@H]2C1,-118.175
C#CCO[C@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)CCN1C(=O)C=CC1=O,-108.2713
C#CCO[C@H](C)C(=O)N1C[C@@H]2COC[C@H](C1)[C@@H]2NC(=O)c1cc(=O)n2[nH]cnc2n1,-103.0381
C#CCO[C@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN(CCO)CCO)C[C@@H]21,-115.7492
C#CCO[C@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN3C(=O)CNC3=O)C[C@@H]21,-106.2306
C#CCO[C@H](C)C(=O)NC[C@@H]1OC[C@@H]2CCN(C(=O)CN3CC(=O)NC3=O)C[C@@H]21,-117.7683
C#CCO[C@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)CCN1C(=O)C=CC1=O)C2,-107.9927
C#CCO[C@H](C)C(=O)N[C@@H]1[C@H]2COC[C@@H]1CN(C(=O)[C@@H](C)NS(=O)(=O)CC)C2,-109.6654
